soure id	target id	interact_mode	source	reversibility	confidence
MPTSS	moadamp[c]	product;	reaction_met	0	strong evidence
MSAR	3hpp[c]	product;	reaction_met	0	strong evidence
MSO3abcpp	mso3[c]	product;	reaction_met	0	strong evidence
MSO3tex	mso3[p]	product;	reaction_met	1	strong evidence
MTAN	5mtr[c]	product;	reaction_met	0	strong evidence
MTAN	ade[c]	product;	reaction_met	0	strong evidence
MTHFC	10fthf[c]	product;	reaction_met	1	strong evidence
MTHFD	methf[c]	product;	reaction_met	1	strong evidence
MTHFR2	5mthf[c]	product;	reaction_met	0	strong evidence
MTHTHFSs	mththf[c]	product;	reaction_met	0	strong evidence
MTRPOX	fald[c]	product;	reaction_met	0	strong evidence
MTRPOX	trp-L[c]	product;	reaction_met	0	strong evidence
N2Otex	n2o[p]	product;	reaction_met	1	strong evidence
N2Otpp	n2o[c]	product;	reaction_met	1	strong evidence
NACODA	ac[c]	product;	reaction_met	0	strong evidence
NACODA	glu5sa[c]	product;	reaction_met	0	strong evidence
NACtex	nac[p]	product;	reaction_met	1	strong evidence
NACtpp	nac[c]	product;	reaction_met	0	strong evidence
NADDP	nmn[c]	product;	reaction_met	0	strong evidence
NADH10	mql8[c]	product;	reaction_met	0	strong evidence
NADH16pp	q8h2[c]	product;	reaction_met	0	strong evidence
NADH17pp	mql8[c]	product;	reaction_met	0	strong evidence
NADH18pp	2dmmql8[c]	product;	reaction_met	0	strong evidence
NADH5	q8h2[c]	product;	reaction_met	0	strong evidence
NADH9	2dmmql8[c]	product;	reaction_met	0	strong evidence
NADN	adprib[c]	product;	reaction_met	0	strong evidence
NADN	ncam[c]	product;	reaction_met	0	strong evidence
NADPHQR2	q8h2[c]	product;	reaction_met	0	strong evidence
NADPHQR3	mql8[c]	product;	reaction_met	0	strong evidence
NADPHQR4	2dmmql8[c]	product;	reaction_met	0	strong evidence
NAMNPP	nicrnt[c]	product;	reaction_met	0	strong evidence
NAt3_2pp	na1[p]	product;	reaction_met	0	strong evidence
NAt3pp	na1[p]	product;	reaction_met	0	strong evidence
NAtex	na1[p]	product;	reaction_met	1	strong evidence
NHFRBO	n2o[c]	product;	reaction_met	0	strong evidence
NI2abcpp	ni2[p]	product;	reaction_met	0	strong evidence
NI2t3pp	ni2[p]	product;	reaction_met	0	strong evidence
NI2tex	ni2[p]	product;	reaction_met	1	strong evidence
NI2tpp	ni2[c]	product;	reaction_met	0	strong evidence
NI2uabcpp	ni2[c]	product;	reaction_met	0	strong evidence
NMNDA	nicrnt[c]	product;	reaction_met	0	strong evidence
NMNN	ncam[c]	product;	reaction_met	0	strong evidence
NMNN	r5p[c]	product;	reaction_met	0	strong evidence
NMNPtpp	nmn[c]	product;	reaction_met	0	strong evidence
NMNt7pp	ncam[c]	product;	reaction_met	0	strong evidence
NMNt7pp	r5p[c]	product;	reaction_met	0	strong evidence
NMNtex	nmn[p]	product;	reaction_met	1	strong evidence
NNAM	nac[c]	product;	reaction_met	0	strong evidence
NNATr	dnad[c]	product;	reaction_met	1	strong evidence
NNDMBRT	5prdmbz[c]	product;	reaction_met	0	strong evidence
NNDMBRT	nac[c]	product;	reaction_met	0	strong evidence
NNDPR	nicrnt[c]	product;	reaction_met	0	strong evidence
NO2t2rpp	no2[c]	product;	reaction_met	1	strong evidence
NO2tex	no2[p]	product;	reaction_met	1	strong evidence
NO3R1bpp	no2[p]	product;	reaction_met	0	strong evidence
NO3R1bpp	q8[c]	product;	reaction_met	0	strong evidence
NO3R1pp	no2[c]	product;	reaction_met	0	strong evidence
NO3R1pp	q8[c]	product;	reaction_met	0	strong evidence
NO3R2bpp	mqn8[c]	product;	reaction_met	0	strong evidence
NO3R2bpp	no2[p]	product;	reaction_met	0	strong evidence
NO3R2pp	mqn8[c]	product;	reaction_met	0	strong evidence
NO3R2pp	no2[c]	product;	reaction_met	0	strong evidence
NO3t7pp	no2[p]	product;	reaction_met	0	strong evidence
NO3t7pp	no3[c]	product;	reaction_met	0	strong evidence
NO3tex	no3[p]	product;	reaction_met	1	strong evidence
NOtex	no[p]	product;	reaction_met	1	strong evidence
NOtpp	no[c]	product;	reaction_met	1	strong evidence
NOVBCNtex	novbcn[p]	product;	reaction_met	1	strong evidence
NOVBCNtpp	novbcn[e]	product;	reaction_met	0	strong evidence
NTD1	duri[c]	product;	reaction_met	0	strong evidence
NTD10	xtsn[c]	product;	reaction_met	0	strong evidence
NTD10pp	xtsn[p]	product;	reaction_met	0	strong evidence
NTD11	ins[c]	product;	reaction_met	0	strong evidence
NTD11pp	ins[p]	product;	reaction_met	0	strong evidence
NTD12	din[c]	product;	reaction_met	0	strong evidence
NTD12pp	din[p]	product;	reaction_met	0	strong evidence
NTD1pp	duri[p]	product;	reaction_met	0	strong evidence
NTD2	uri[c]	product;	reaction_met	0	strong evidence
NTD2pp	uri[p]	product;	reaction_met	0	strong evidence
NTD3	dcyt[c]	product;	reaction_met	0	strong evidence
NTD3pp	dcyt[p]	product;	reaction_met	0	strong evidence
NTD4	cytd[c]	product;	reaction_met	0	strong evidence
NTD4pp	cytd[p]	product;	reaction_met	0	strong evidence
NTD5	thymd[c]	product;	reaction_met	0	strong evidence
NTD5pp	thymd[p]	product;	reaction_met	0	strong evidence
NTD6	dad-2[c]	product;	reaction_met	0	strong evidence
NTD6pp	dad-2[p]	product;	reaction_met	0	strong evidence
NTD7	adn[c]	product;	reaction_met	0	strong evidence
NTD7pp	adn[p]	product;	reaction_met	0	strong evidence
NTD8	dgsn[c]	product;	reaction_met	0	strong evidence
NTD8pp	dgsn[p]	product;	reaction_met	0	strong evidence
NTD9	gsn[c]	product;	reaction_met	0	strong evidence
NTD9pp	gsn[p]	product;	reaction_met	0	strong evidence
NTPP11	xmp[c]	product;	reaction_met	0	strong evidence
NTPTP1	dgsn[c]	product;	reaction_met	0	strong evidence
NTPTP2	gsn[c]	product;	reaction_met	0	strong evidence
O16A4COLIPAabctex	o16a4colipa[e]	product;	reaction_met	0	strong evidence
O16A4Lpp	o16a4colipa[p]	product;	reaction_met	0	strong evidence
O16A4Lpp	udcpdp[p]	product;	reaction_met	0	strong evidence
O16AP1pp	o16a2und[p]	product;	reaction_met	0	strong evidence
O16AP1pp	udcpdp[p]	product;	reaction_met	0	strong evidence
O16AP2pp	o16a3und[p]	product;	reaction_met	0	strong evidence
O16AP2pp	udcpdp[p]	product;	reaction_met	0	strong evidence
O16AP3pp	o16a4und[p]	product;	reaction_met	0	strong evidence
O16AP3pp	udcpdp[p]	product;	reaction_met	0	strong evidence
O16AT	aragund[c]	product;	reaction_met	0	strong evidence
O16AT	coa[c]	product;	reaction_met	0	strong evidence
O16AUNDtpp	o16aund[p]	product;	reaction_met	0	strong evidence
O16GALFT	gfgaragund[c]	product;	reaction_met	0	strong evidence
O16GLCT1	garagund[c]	product;	reaction_met	0	strong evidence
O16GLCT2	o16aund[c]	product;	reaction_met	0	strong evidence
O2Stex	o2s[p]	product;	reaction_met	1	strong evidence
OAADC	pyr[c]	product;	reaction_met	0	strong evidence
OBTFL	for[c]	product;	reaction_met	0	strong evidence
OBTFL	ppcoa[c]	product;	reaction_met	0	strong evidence
OCBT	citr-L[c]	product;	reaction_met	1	strong evidence
OCDCAtexi	ocdca[p]	product;	reaction_met	0	strong evidence
OCDCEAtexi	ocdcea[p]	product;	reaction_met	0	strong evidence
OCTAtex	octa[p]	product;	reaction_met	1	strong evidence
OCTDPS	octdp[c]	product;	reaction_met	0	strong evidence
OCTNLL	octapb[c]	product;	reaction_met	0	strong evidence
OGMEACPD	egmeACP[c]	product;	reaction_met	0	strong evidence
OGMEACPR	hgmeACP[c]	product;	reaction_met	0	strong evidence
OGMEACPS	coa[c]	product;	reaction_met	0	strong evidence
OGMEACPS	ogmeACP[c]	product;	reaction_met	0	strong evidence
OHPBAT	akg[c]	product;	reaction_met	1	strong evidence
OHPBAT	phthr[c]	product;	reaction_met	1	strong evidence
OHPHM	2omph[c]	product;	reaction_met	0	strong evidence
OHPHM	ahcys[c]	product;	reaction_met	0	strong evidence
OMBZLM	2ommbl[c]	product;	reaction_met	0	strong evidence
OMBZLM	ahcys[c]	product;	reaction_met	0	strong evidence
OMCDC	4mop[c]	product;	reaction_met	0	strong evidence
OMMBLHX	2omhmbl[c]	product;	reaction_met	0	strong evidence
OMMBLHX3	2omhmbl[c]	product;	reaction_met	0	strong evidence
OMPHHX	2ombzl[c]	product;	reaction_met	0	strong evidence
OMPHHX3	2ombzl[c]	product;	reaction_met	0	strong evidence
OP4ENH	4h2opntn[c]	product;	reaction_met	0	strong evidence
OPHBDC	2oph[c]	product;	reaction_met	0	strong evidence
OPHHX	2ohph[c]	product;	reaction_met	0	strong evidence
OPHHX3	2ohph[c]	product;	reaction_met	0	strong evidence
OPMEACPD	epmeACP[c]	product;	reaction_met	0	strong evidence
OPMEACPR	hpmeACP[c]	product;	reaction_met	0	strong evidence
OPMEACPS	ACP[c]	product;	reaction_met	0	strong evidence
OPMEACPS	opmeACP[c]	product;	reaction_met	0	strong evidence
ORNabcpp	orn[c]	product;	reaction_met	0	strong evidence
ORNDC	ptrc[c]	product;	reaction_met	0	strong evidence
ORNtex	orn[p]	product;	reaction_met	1	strong evidence
OROTt2_2pp	orot[c]	product;	reaction_met	0	strong evidence
OROTtex	orot[p]	product;	reaction_met	1	strong evidence
ORPT	orot[c]	product;	reaction_met	1	strong evidence
ORPT	prpp[c]	product;	reaction_met	1	strong evidence
OXAMTC	cbp[c]	product;	reaction_met	0	strong evidence
OXAMTC	oxam[c]	product;	reaction_met	0	strong evidence
OXCDC	forcoa[c]	product;	reaction_met	0	strong evidence
OXCOAHDH	3oxdhscoa[c]	product;	reaction_met	0	strong evidence
OXDHCOAT	23dhacoa[c]	product;	reaction_met	0	strong evidence
OXDHCOAT	accoa[c]	product;	reaction_met	0	strong evidence
P5CD	glu-L[c]	product;	reaction_met	0	strong evidence
P5CR	pro-L[c]	product;	reaction_met	0	strong evidence
PA120abcpp	pa120[p]	product;	reaction_met	0	strong evidence
PA140abcpp	pa140[p]	product;	reaction_met	0	strong evidence
PA141abcpp	pa141[p]	product;	reaction_met	0	strong evidence
PA160abcpp	pa160[p]	product;	reaction_met	0	strong evidence
PA161abcpp	pa161[p]	product;	reaction_met	0	strong evidence
PA180abcpp	pa180[p]	product;	reaction_met	0	strong evidence
PA181abcpp	pa181[p]	product;	reaction_met	0	strong evidence
PACALDt2rpp	pacald[c]	product;	reaction_met	1	strong evidence
PACALDtex	pacald[p]	product;	reaction_met	1	strong evidence
PACCOAE	rephaccoa[c]	product;	reaction_met	0	strong evidence
PACCOAL	phaccoa[c]	product;	reaction_met	0	strong evidence
PANTS	pnto-R[c]	product;	reaction_met	0	strong evidence
PAPA120	12dgr120[c]	product;	reaction_met	0	strong evidence
PAPA120pp	12dgr120[p]	product;	reaction_met	0	strong evidence
PAPA140	12dgr140[c]	product;	reaction_met	0	strong evidence
PAPA140pp	12dgr140[p]	product;	reaction_met	0	strong evidence
PAPA141	12dgr141[c]	product;	reaction_met	0	strong evidence
PAPA141pp	12dgr141[p]	product;	reaction_met	0	strong evidence
PAPA160	12dgr160[c]	product;	reaction_met	0	strong evidence
PAPA160pp	12dgr160[p]	product;	reaction_met	0	strong evidence
PAPA161	12dgr161[c]	product;	reaction_met	0	strong evidence
PAPA161pp	12dgr161[p]	product;	reaction_met	0	strong evidence
PAPA180	12dgr180[c]	product;	reaction_met	0	strong evidence
PAPA180pp	12dgr180[p]	product;	reaction_met	0	strong evidence
PAPA181	12dgr181[c]	product;	reaction_met	0	strong evidence
PAPA181pp	12dgr181[p]	product;	reaction_met	0	strong evidence
PAPPT3	uagmda[c]	product;	reaction_met	0	strong evidence
PAPSR	pap[c]	product;	reaction_met	0	strong evidence
PAPSR	so3[c]	product;	reaction_met	0	strong evidence
PAPSR	trdox[c]	product;	reaction_met	0	strong evidence
PAPSR2	grxox[c]	product;	reaction_met	0	strong evidence
PAPSR2	pap[c]	product;	reaction_met	0	strong evidence
PAPSR2	so3[c]	product;	reaction_met	0	strong evidence
PDH	accoa[c]	product;	reaction_met	0	strong evidence
PDX5PO2	pydx5p[c]	product;	reaction_met	0	strong evidence
PDX5POi	pydx5p[c]	product;	reaction_met	0	strong evidence
PDX5PS	pdx5p[c]	product;	reaction_met	0	strong evidence
PDXPP	pydxn[c]	product;	reaction_met	0	strong evidence
PE120abcpp	pe120[p]	product;	reaction_met	0	strong evidence
PE140abcpp	pe140[p]	product;	reaction_met	0	strong evidence
PE141abcpp	pe141[p]	product;	reaction_met	0	strong evidence
PE160abcpp	pe160[p]	product;	reaction_met	0	strong evidence
PE161abcpp	pe161[p]	product;	reaction_met	0	strong evidence
PE180abcpp	pe180[p]	product;	reaction_met	0	strong evidence
PE181abcpp	pe181[p]	product;	reaction_met	0	strong evidence
PEAMNOpp	pacald[p]	product;	reaction_met	0	strong evidence
PEAMNtex	peamn[p]	product;	reaction_met	1	strong evidence
PERD	ohpb[c]	product;	reaction_met	1	strong evidence
PETNT161pp	12dgr161[p]	product;	reaction_met	0	strong evidence
PETNT161pp	enlipa[p]	product;	reaction_met	0	strong evidence
PETNT181pp	12dgr181[p]	product;	reaction_met	0	strong evidence
PETNT181pp	enlipa[p]	product;	reaction_met	0	strong evidence
PFK	fdp[c]	product;	reaction_met	0	strong evidence
PFK_2	tagdp-D[c]	product;	reaction_met	0	strong evidence
PFK_3	s17bp[c]	product;	reaction_met	0	strong evidence
PFL	accoa[c]	product;	reaction_met	0	strong evidence
PFL	for[c]	product;	reaction_met	0	strong evidence
PG120abcpp	pg120[p]	product;	reaction_met	0	strong evidence
PG140abcpp	pg140[p]	product;	reaction_met	0	strong evidence
PG141abcpp	pg141[p]	product;	reaction_met	0	strong evidence
PG160abcpp	pg160[p]	product;	reaction_met	0	strong evidence
PG161abcpp	pg161[p]	product;	reaction_met	0	strong evidence
PG180abcpp	pg180[p]	product;	reaction_met	0	strong evidence
PG181abcpp	pg181[p]	product;	reaction_met	0	strong evidence
PGAMT	gam6p[c]	product;	reaction_met	1	strong evidence
PGCD	3php[c]	product;	reaction_met	0	strong evidence
PGI	f6p[c]	product;	reaction_met	1	strong evidence
PGK	13dpg[c]	product;	reaction_met	1	strong evidence
PGL	6pgc[c]	product;	reaction_met	0	strong evidence
PGLYCP	glyclt[c]	product;	reaction_met	0	strong evidence
PGM	3pg[c]	product;	reaction_met	1	strong evidence
PGMT	g6p[c]	product;	reaction_met	1	strong evidence
PGP120abcpp	pgp120[p]	product;	reaction_met	0	strong evidence
PGP140abcpp	pgp140[p]	product;	reaction_met	0	strong evidence
PGP141abcpp	pgp141[p]	product;	reaction_met	0	strong evidence
PGP160abcpp	pgp160[p]	product;	reaction_met	0	strong evidence
PGP161abcpp	pgp161[p]	product;	reaction_met	0	strong evidence
PGP180abcpp	pgp180[p]	product;	reaction_met	0	strong evidence
PGP181abcpp	pgp181[p]	product;	reaction_met	0	strong evidence
PGPP120	pg120[c]	product;	reaction_met	0	strong evidence
PGPP120pp	pg120[p]	product;	reaction_met	0	strong evidence
PGPP140	pg140[c]	product;	reaction_met	0	strong evidence
PGPP140pp	pg140[p]	product;	reaction_met	0	strong evidence
PGPP141	pg141[c]	product;	reaction_met	0	strong evidence
PGPP141pp	pg141[p]	product;	reaction_met	0	strong evidence
PGPP160	pg160[c]	product;	reaction_met	0	strong evidence
PGPP160pp	pg160[p]	product;	reaction_met	0	strong evidence
PGPP161	pg161[c]	product;	reaction_met	0	strong evidence
PGPP161pp	pg161[p]	product;	reaction_met	0	strong evidence
PGPP180	pg180[c]	product;	reaction_met	0	strong evidence
PGPP180pp	pg180[p]	product;	reaction_met	0	strong evidence
PGPP181	pg181[c]	product;	reaction_met	0	strong evidence
PGPP181pp	pg181[p]	product;	reaction_met	0	strong evidence
PGSA120	pgp120[c]	product;	reaction_met	0	strong evidence
PGSA140	pgp140[c]	product;	reaction_met	0	strong evidence
PGSA141	pgp141[c]	product;	reaction_met	0	strong evidence
PGSA160	pgp160[c]	product;	reaction_met	0	strong evidence
PGSA161	pgp161[c]	product;	reaction_met	0	strong evidence
PGSA180	pgp180[c]	product;	reaction_met	0	strong evidence
PGSA181	pgp181[c]	product;	reaction_met	0	strong evidence
PHEMEabcpp	pheme[p]	product;	reaction_met	0	strong evidence
PHEMEtiex	pheme[e]	product;	reaction_met	0	strong evidence
PHEt2rpp	phe-L[c]	product;	reaction_met	1	strong evidence
PHETA1	glu-L[c]	product;	reaction_met	1	strong evidence
PHETA1	phpyr[c]	product;	reaction_met	1	strong evidence
PHEtex	phe-L[p]	product;	reaction_met	1	strong evidence
PHETRS	phetrna[c]	product;	reaction_met	0	strong evidence
PHYTSpp	inost[p]	product;	reaction_met	0	strong evidence
PLIPA1A120pp	2ddecg3p[p]	product;	reaction_met	0	strong evidence
PLIPA1A120pp	ddca[p]	product;	reaction_met	0	strong evidence
PLIPA1A140pp	2tdecg3p[p]	product;	reaction_met	0	strong evidence
PLIPA1A140pp	ttdca[p]	product;	reaction_met	0	strong evidence
PLIPA1A141pp	2tdec7eg3p[p]	product;	reaction_met	0	strong evidence
PLIPA1A141pp	ttdcea[p]	product;	reaction_met	0	strong evidence
PLIPA1A160pp	2hdecg3p[p]	product;	reaction_met	0	strong evidence
PLIPA1A160pp	hdca[p]	product;	reaction_met	0	strong evidence
PLIPA1A161pp	2hdec9eg3p[p]	product;	reaction_met	0	strong evidence
PLIPA1A161pp	hdcea[p]	product;	reaction_met	0	strong evidence
PLIPA1A180pp	2odecg3p[p]	product;	reaction_met	0	strong evidence
PLIPA1A180pp	ocdca[p]	product;	reaction_met	0	strong evidence
PLIPA1A181pp	2odec11eg3p[p]	product;	reaction_met	0	strong evidence
PLIPA1A181pp	ocdcea[p]	product;	reaction_met	0	strong evidence
PLIPA1E120pp	2agpe120[p]	product;	reaction_met	0	strong evidence
PLIPA1E120pp	ddca[p]	product;	reaction_met	0	strong evidence
PLIPA1E140pp	2agpe140[p]	product;	reaction_met	0	strong evidence
PLIPA1E140pp	ttdca[p]	product;	reaction_met	0	strong evidence
PLIPA1E141pp	2agpe141[p]	product;	reaction_met	0	strong evidence
PLIPA1E141pp	ttdcea[p]	product;	reaction_met	0	strong evidence
PLIPA1E160pp	2agpe160[p]	product;	reaction_met	0	strong evidence
PLIPA1E160pp	hdca[p]	product;	reaction_met	0	strong evidence
PLIPA1E161pp	2agpe161[p]	product;	reaction_met	0	strong evidence
PLIPA1E161pp	hdcea[p]	product;	reaction_met	0	strong evidence
PLIPA1E180pp	2agpe180[p]	product;	reaction_met	0	strong evidence
PLIPA1E180pp	ocdca[p]	product;	reaction_met	0	strong evidence
PLIPA1E181pp	2agpe181[p]	product;	reaction_met	0	strong evidence
PLIPA1E181pp	ocdcea[p]	product;	reaction_met	0	strong evidence
PLIPA1G120pp	2agpg120[p]	product;	reaction_met	0	strong evidence
PLIPA1G120pp	ddca[p]	product;	reaction_met	0	strong evidence
PLIPA1G140pp	2agpg140[p]	product;	reaction_met	0	strong evidence
PLIPA1G140pp	ttdca[p]	product;	reaction_met	0	strong evidence
PLIPA1G141pp	2agpg141[p]	product;	reaction_met	0	strong evidence
PLIPA1G141pp	ttdcea[p]	product;	reaction_met	0	strong evidence
PLIPA1G160pp	2agpg160[p]	product;	reaction_met	0	strong evidence
PLIPA1G160pp	hdca[p]	product;	reaction_met	0	strong evidence
PLIPA1G161pp	2agpg161[p]	product;	reaction_met	0	strong evidence
PLIPA1G161pp	hdcea[p]	product;	reaction_met	0	strong evidence
PLIPA1G180pp	2agpg180[p]	product;	reaction_met	0	strong evidence
PLIPA1G180pp	ocdca[p]	product;	reaction_met	0	strong evidence
PLIPA1G181pp	2agpg181[p]	product;	reaction_met	0	strong evidence
PLIPA1G181pp	ocdcea[p]	product;	reaction_met	0	strong evidence
PLIPA2A120pp	1ddecg3p[p]	product;	reaction_met	0	strong evidence
PLIPA2A120pp	ddca[p]	product;	reaction_met	0	strong evidence
PLIPA2A140pp	1tdecg3p[p]	product;	reaction_met	0	strong evidence
PLIPA2A140pp	ttdca[p]	product;	reaction_met	0	strong evidence
PLIPA2A141pp	1tdec7eg3p[p]	product;	reaction_met	0	strong evidence
PLIPA2A141pp	ttdcea[p]	product;	reaction_met	0	strong evidence
PLIPA2A160pp	1hdecg3p[p]	product;	reaction_met	0	strong evidence
PLIPA2A160pp	hdca[p]	product;	reaction_met	0	strong evidence
PLIPA2A161pp	1hdec9eg3p[p]	product;	reaction_met	0	strong evidence
PLIPA2A161pp	hdcea[p]	product;	reaction_met	0	strong evidence
PLIPA2A180pp	1odecg3p[p]	product;	reaction_met	0	strong evidence
PLIPA2A180pp	ocdca[p]	product;	reaction_met	0	strong evidence
PLIPA2A181pp	1odec11eg3p[p]	product;	reaction_met	0	strong evidence
PLIPA2A181pp	ocdcea[p]	product;	reaction_met	0	strong evidence
PLIPA2E120pp	1agpe120[p]	product;	reaction_met	0	strong evidence
PLIPA2E120pp	ddca[p]	product;	reaction_met	0	strong evidence
PLIPA2E140pp	1agpe140[p]	product;	reaction_met	0	strong evidence
PLIPA2E140pp	ttdca[p]	product;	reaction_met	0	strong evidence
PLIPA2E141pp	1agpe141[p]	product;	reaction_met	0	strong evidence
PLIPA2E141pp	ttdcea[p]	product;	reaction_met	0	strong evidence
PLIPA2E160pp	1agpe160[p]	product;	reaction_met	0	strong evidence
PLIPA2E160pp	hdca[p]	product;	reaction_met	0	strong evidence
PLIPA2E161pp	1agpe161[p]	product;	reaction_met	0	strong evidence
PLIPA2E161pp	hdcea[p]	product;	reaction_met	0	strong evidence
PLIPA2E180pp	1agpe180[p]	product;	reaction_met	0	strong evidence
PLIPA2E180pp	ocdca[p]	product;	reaction_met	0	strong evidence
PLIPA2E181pp	1agpe181[p]	product;	reaction_met	0	strong evidence
PLIPA2E181pp	ocdcea[p]	product;	reaction_met	0	strong evidence
PLIPA2G120pp	1agpg120[p]	product;	reaction_met	0	strong evidence
PLIPA2G120pp	ddca[p]	product;	reaction_met	0	strong evidence
PLIPA2G140pp	1agpg140[p]	product;	reaction_met	0	strong evidence
PLIPA2G140pp	ttdca[p]	product;	reaction_met	0	strong evidence
PLIPA2G141pp	1agpg141[p]	product;	reaction_met	0	strong evidence
PLIPA2G141pp	ttdcea[p]	product;	reaction_met	0	strong evidence
PLIPA2G160pp	1agpg160[p]	product;	reaction_met	0	strong evidence
PLIPA2G160pp	hdca[p]	product;	reaction_met	0	strong evidence
PLIPA2G161pp	1agpg161[p]	product;	reaction_met	0	strong evidence
PLIPA2G161pp	hdcea[p]	product;	reaction_met	0	strong evidence
PLIPA2G180pp	1agpg180[p]	product;	reaction_met	0	strong evidence
PLIPA2G180pp	ocdca[p]	product;	reaction_met	0	strong evidence
PLIPA2G181pp	1agpg181[p]	product;	reaction_met	0	strong evidence
PLIPA2G181pp	ocdcea[p]	product;	reaction_met	0	strong evidence
PMANM	man6p[c]	product;	reaction_met	1	strong evidence
PMDPHT	4r5au[c]	product;	reaction_met	0	strong evidence
PMEACPE	meoh[c]	product;	reaction_met	0	strong evidence
PMEACPE	pimACP[c]	product;	reaction_met	0	strong evidence
PMPK	2mahmp[c]	product;	reaction_met	0	strong evidence
PNTK	4ppan[c]	product;	reaction_met	0	strong evidence
PNTOt4pp	na1[c]	product;	reaction_met	0	strong evidence
PNTOt4pp	pnto-R[c]	product;	reaction_met	0	strong evidence
PNTOtex	pnto-R[p]	product;	reaction_met	1	strong evidence
POAACR	3amac[c]	product;	reaction_met	0	strong evidence
POR5	accoa[c]	product;	reaction_met	1	strong evidence
POX	ac[c]	product;	reaction_met	0	strong evidence
POX	q8h2[c]	product;	reaction_met	0	strong evidence
PPAKr	ppa[c]	product;	reaction_met	1	strong evidence
PPALtex	ppal[p]	product;	reaction_met	1	strong evidence
PPALtpp	ppal[p]	product;	reaction_met	1	strong evidence
PPAt4pp	na1[c]	product;	reaction_met	0	strong evidence
PPAt4pp	ppa[c]	product;	reaction_met	0	strong evidence
PPAtex	ppa[p]	product;	reaction_met	1	strong evidence
PPBNGS	ppbng[c]	product;	reaction_met	0	strong evidence
PPC	oaa[c]	product;	reaction_met	0	strong evidence
PPCDC	pan4p[c]	product;	reaction_met	0	strong evidence
PPCK	pep[c]	product;	reaction_met	0	strong evidence
PPCSCT	ppa[c]	product;	reaction_met	0	strong evidence
PPCSCT	succoa[c]	product;	reaction_met	0	strong evidence
PPM	r5p[c]	product;	reaction_met	1	strong evidence
PPM2	2dr5p[c]	product;	reaction_met	1	strong evidence
PPNCL2	4ppcys[c]	product;	reaction_met	0	strong evidence
PPND	34hpp[c]	product;	reaction_met	0	strong evidence
PPNDH	phpyr[c]	product;	reaction_met	0	strong evidence
PPPGO	ppp9[c]	product;	reaction_met	0	strong evidence
PPPGO3	ppp9[c]	product;	reaction_met	0	strong evidence
PPPNDO	cechddd[c]	product;	reaction_met	0	strong evidence
PPPNt2rpp	pppn[c]	product;	reaction_met	1	strong evidence
PPPNtex	pppn[p]	product;	reaction_met	1	strong evidence
PPS	pep[c]	product;	reaction_met	0	strong evidence
PPTtex	ppt[p]	product;	reaction_met	1	strong evidence
PRAGSr	gar[c]	product;	reaction_met	1	strong evidence
PRAIi	2cpr5p[c]	product;	reaction_met	0	strong evidence
PRAIS	air[c]	product;	reaction_met	0	strong evidence
PRAMPC	prfp[c]	product;	reaction_met	0	strong evidence
PRASCSi	25aics[c]	product;	reaction_met	0	strong evidence
PRATPP	prbamp[c]	product;	reaction_met	0	strong evidence
PRFGS	fpram[c]	product;	reaction_met	0	strong evidence
PRFGS	glu-L[c]	product;	reaction_met	0	strong evidence
PRMICI	prlp[c]	product;	reaction_met	1	strong evidence
PROabcpp	pro-L[c]	product;	reaction_met	0	strong evidence
PROD2	1pyr5c[c]	product;	reaction_met	0	strong evidence
PROD2	fadh2[c]	product;	reaction_met	0	strong evidence
PROGLYabcpp	progly[c]	product;	reaction_met	0	strong evidence
PROGLYtex	progly[p]	product;	reaction_met	1	strong evidence
PROt2rpp	pro-L[c]	product;	reaction_met	1	strong evidence
PROt4pp	na1[c]	product;	reaction_met	0	strong evidence
PROt4pp	pro-L[c]	product;	reaction_met	0	strong evidence
PROtex	pro-L[p]	product;	reaction_met	1	strong evidence
PROTRS	protrna[c]	product;	reaction_met	0	strong evidence
PRPPS	prpp[c]	product;	reaction_met	1	strong evidence
PSCLYSt2pp	psclys[c]	product;	reaction_met	0	strong evidence
PSCLYStex	psclys[p]	product;	reaction_met	1	strong evidence
PSCVT	3psme[c]	product;	reaction_met	1	strong evidence
PSD120	pe120[c]	product;	reaction_met	0	strong evidence
PSD140	pe140[c]	product;	reaction_met	0	strong evidence
PSD141	pe141[c]	product;	reaction_met	0	strong evidence
PSD160	pe160[c]	product;	reaction_met	0	strong evidence
PSD161	pe161[c]	product;	reaction_met	0	strong evidence
PSD180	pe180[c]	product;	reaction_met	0	strong evidence
PSD181	pe181[c]	product;	reaction_met	0	strong evidence
PSERT	akg[c]	product;	reaction_met	0	strong evidence
PSERT	pser-L[c]	product;	reaction_met	0	strong evidence
PSERtex	pser-L[p]	product;	reaction_met	1	strong evidence
PSP_L	ser-L[c]	product;	reaction_met	0	strong evidence
PSP_Lpp	ser-L[p]	product;	reaction_met	0	strong evidence
PSSA120	ps120[c]	product;	reaction_met	0	strong evidence
PSSA140	ps140[c]	product;	reaction_met	0	strong evidence
PSSA141	ps141[c]	product;	reaction_met	0	strong evidence
PSSA160	ps160[c]	product;	reaction_met	0	strong evidence
PSSA161	ps161[c]	product;	reaction_met	0	strong evidence
PSSA180	ps180[c]	product;	reaction_met	0	strong evidence
PSSA181	ps181[c]	product;	reaction_met	0	strong evidence
PTA2	coa[c]	product;	reaction_met	0	strong evidence
